SRC,TGT,Sign,FFpp,FFpm,FFmp,FFmm,FBpp,FBpm,FBmp,FBmm,BFpp,BFpm,BFmp,BFmm,BBpp,BBpm,BBmp,BBmm,TXT
9,572,-1,3,5,1,0,9,0,0,1,2,0,0,0,0,0,0,0,Excessive blocks for edit warring A year might be enough clean time for someone with an incident or two on the log but I'd be looking for more like three to five years after that history 
1618,2105,1,0,0,0,0,0,1,0,0,7,0,0,0,3,0,0,0,I understand the rationale of some of the "oppose" !voters Lack of real content work was one of the reasons I declined a nomination last year However he does a lot of good work in AFD and he has a clue 
1036,5152,1,2,0,0,0,2,0,1,0,2,1,0,0,0,1,0,0,Change to Support based on strong answer to 1ne regarding spamming during an Afd The answer shows a strong understanding of Wikipedis policy and problems enforcing it I hope the people opposing will read the answer and support this nom 
1181,4105,1,2,3,0,0,1,0,0,0,2,0,1,0,0,0,0,0,Quite experienced no past significant issues with use of tools 
60,2761,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,candidate is a longterm editor with a clean block log Judging from their 
4153,6073,1,15,0,4,0,10,0,5,0,1,0,0,0,0,0,0,0,Thoroughly wonderful editor 
2896,1314,1,6,0,2,0,9,3,0,0,4,0,0,0,0,0,1,0,Fully qualified candidate 
2260,2269,-1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,A sincere editor with excellent work to his name yet who has shown a lack of judgement on occasion such as the aforementioned civility issues He readily admits this and that's a good start towards steadying the ship So I believe him when he says he has resolved to try harder But I think a little longer with a clean record in the areas mentioned above is required before a renomination whereupon I'd be glad to reconsider my vote if someone gives me a nudge 
5825,7141,1,9,0,0,0,3,0,0,0,5,1,0,0,1,0,0,0,I'm impressed by his answers and his contribs are top notch imho - great candidate all right 
750,5121,1,0,0,0,0,6,0,2,0,0,0,1,0,0,0,1,0,Strong and Serious Support Same with 
3008,3024,-1,0,0,2,1,5,0,2,0,0,1,0,2,0,0,0,0,I see nothing to show experience with content areas and the lack of an answer to question three needs to be fixed before any reconsideration is possible 
60,347,1,6,2,3,0,6,0,0,0,0,0,0,0,1,0,0,0,Well qualified candidate I did notice one article where the candidate tagged it as A7 and I might have indulged in slightly less AGF 23lbs struck me as awfully heavy for a baby and none a somewhat unusual number of friends but it was a while ago and seems an isolated incident I've read the oppose section and am not sure which I find odder criticising someone with a GA for lack of content contributions or opposing someone in order to promote a policy change Neither struck me as a good reason to oppose this or any candidate 
4252,5304,1,8,0,0,0,10,0,0,0,7,0,0,0,7,0,0,0,I've seen enough of Misza13's work to know that making this user an admin will improve Wikipedia 
2081,3870,1,6,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,zomg support 
2187,4134,1,7,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,A great editor 
3,328,1,5,0,0,0,6,0,1,0,9,0,0,0,1,0,0,0,per nom 
957,1402,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,My interactions with him though limited have been good and I don't see anything seriously bad in his contribs Looks like he will do good with the mop 
2187,9259,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A thoughtful contributor 
2569,4930,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,Gracenotes is exactly the kind of guy we need Come on im agreeing with Jeff that's consensus- 
510,5780,1,5,0,1,0,6,0,1,0,5,1,0,0,4,0,0,0,Looks good although a little new 
1900,1728,1,5,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,per cliché 
6197,8066,1,3,1,0,0,2,0,0,0,6,5,0,0,1,0,0,0,per Keitei - 
5968,5577,-1,1,0,0,0,1,2,0,0,2,0,3,0,0,0,0,0,Self limiting your use of tools and putting yourself in the recall cat do not carry much water with me I think both ideas limit the usefulness of an admin Your answers to the questions were very limited an have not convinced me that you are ready to be an admin You seem to be saying that being open to recall is a "simple fix" for lack of community trust I don't think it even comes close Ryan below me also raises some very disturbing issues the ability to edit protected pages is of the larger concern to me considering the recent edit war that was halted by protection 
5511,6238,1,1,1,0,0,5,0,0,1,4,1,0,2,2,0,0,0,fine contributor and all round great person also does anti-spam work which I believe we need more admins to do 
6186,7614,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,for three reasons The answer to Question 1 doesn't really explain what you intend do if you become an admin so I don't see any particular need for you to be one right at the moment The canvassing is a secondary issue and is certainly "bad form" even if nothing else A third point is the incivility shown towards one of the other contributors here
220,147,1,11,0,1,0,12,0,3,0,3,0,0,0,0,0,1,0,No concerns 
5152,5567,1,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,he left me an editor review that was very detailed had constructive criticism and showed a strong knowledge of Wikipedia policy No major or even minor civility problems that I see Seems like a good choice for admin
2187,9144,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,A great contributor 
5764,5583,-1,1,1,0,0,8,8,2,4,1,1,0,0,0,1,1,1,Very Strong Oppose per Blnguyen doesn't do no article writing or even cleanup all he does is work with wikipedia policies all the time 
11,2562,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,as nominator 
1562,4004,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,It seems to have been a rough road but my feeling is that this candidate has arrived at a point where he can be trusted with the tools - and may be better for the travails in getting there 
97,4930,-1,9,2,2,0,3,0,1,0,1,2,3,0,0,0,1,0,I'm one of those that can find no reason to ever link to a website that supports efforts to collaboratively work to expose the real life identities of our contributors While I do believe that Gracenotes is trying to be practical in his response to the related questions regarding this matter Admins should be prepared to protect our editors not permit links to websites that potentially put them in harms way
40,281,-1,5,2,1,0,4,2,0,2,3,1,1,0,2,0,2,0,Based largely on your answers to question 6 I feel you have have not displayed sufficient grasp of CSD policy Your answers seemed to lack confidence and WSC has found reason to question some of your previous CSDs This alone is enough reason for me to oppose 
3592,10339,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,why not? 
1301,599,1,0,0,0,0,3,0,1,0,2,0,0,0,3,0,0,0,I've had only positive experiences with WTT and am sure he will be a level-headed and helpful admin 
2207,1986,-1,0,0,0,0,6,1,1,0,1,0,0,0,8,1,0,0,Regretful oppose Download is friendly and helpful and my interactions with him have been positive but the issues raised about the recent AfD make me feel he's not quite ready for the mop copyvio in particular is very serious and I think admins need to be pretty unapologetic about removing it I will almost certainly support if you run again in several months and can show that you've gained some more knowledge of this and related content policies Best 
2453,256,1,2,1,1,1,21,3,2,4,2,0,0,0,6,0,2,0,Meets 
5980,464,1,0,0,0,0,6,1,0,0,1,0,2,0,3,0,3,0,You deserve it! 
10095,10339,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,If it looks like duck Following the previous RfA I've noticed Fvw strenuously behaving like an admin walks like a duck helping out on many of the forums that keep WP tidy and quacks like a duck and making numerous sensible decisions then it just may be a duck so support 
4866,6197,1,2,0,1,0,2,0,1,0,7,0,2,0,6,0,0,0,for his contribution to Wikipedia and apparent will to continue! Also familar with Wikipedia process 
5764,4930,-1,10,0,1,0,3,0,2,0,1,2,1,0,0,0,0,0,per question 4 sorry I also blocked Gurch for 24 hours for disrupting this RFA 
153,415,1,12,0,1,0,5,2,1,0,3,1,0,0,0,0,0,0,Absolutely Yes nothing but collegial clueful and constructive contributions in my experience I run into this editor everywhere and it's left a very positive impression I found this RfA by accident I was recommending him elsewiki and wondered why he wasn't already an admin pulled up an RfA page briefly thought it might be very old only 25 votes on an RfA? That must be ancient! and only a few moments later realized the RfA was live 
1314,1411,-1,0,3,0,1,1,2,1,1,2,2,0,0,1,1,0,0,per WilyD Very shaky recent AFDs from what I saw heck I might have agreed with you in one or two of them as well 
89,2490,1,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,Boom! 
1562,4270,1,2,0,0,0,5,0,1,0,1,0,0,2,0,1,0,0,with one reservation not worthy for neutral I feel admins need explain every edit so I would hope Wikidudeman will enable the edit summary reminder feature Otherwise everything is great and have had good impressions of this editor Safe with the tools 
4153,2209,1,3,0,1,0,23,2,14,1,3,0,0,0,1,0,0,0,Stupendous very thoughtful editor Perfect disposition for adminship 
369,2970,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Maturity Self-knowledge Communication skills Steady improvement of existing articles an area that is sorely lacking now Ability to collaborate A very fine candidate 
4190,4996,1,8,2,0,0,8,1,0,0,1,1,0,0,0,0,1,0,looks good 
5846,8097,-1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,vandal fighting involves informing newbies as to why their edit was reverted Some of them then learn what they should be doing and become good contributors 
4792,2464,-1,1,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,per initial answers to Q6 and Q7 lack of answer to Q5 minimal need for the tools little anti-vandalism activity 
3542,1943,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oppose Strong Oppose - no-one can make informed decisions about written words if they don't comprehend what is written His reaction to 3 Strong Oppose above is a good example The opposer wrote "this is not a direct quote" but Undead Warrior responded with I "never said that quote you listed" 
57,858,1,0,0,0,0,7,0,1,0,0,0,0,0,8,0,4,0,Too candid for his own good a common enough mistake in first RfAs M&E should hopefully learn a lot from this and with any luck it won't turn into a nasty pile-on see oppose #6 for an example of the usual disease From what I've seen of M&E he's the sort of editor that wouldn't abuse the bit and that's what really matters To pass he's likely going to need to dig into articlespace for a while and show his detractors that he can apply what he knows of dispute resolution directly to working with others on building articles The answer to 80 is wrong FWIW if a file isn't free by our standards we can only use it under fair use terms and so we'd need an FUR for a noncommercial image And yeah even if an edit is not useful it's best not to be too scornful in the summary when reverting it 
2187,7242,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Well I can't find any reasons not to A good editor 
4190,8826,1,6,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,I am for specialist administrators having expertise in particular subject area Lets have an admin specialized in dog-related problems I guess there are many problems required admin attention there 
2849,6213,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,I've edited with this editor and seen some of their work and I'd trust them with the tools 
5774,5902,-1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,sorry I don't think you understand fair use —— 
239,1205,-1,3,1,2,0,0,0,0,0,1,4,0,0,0,0,0,1,While content creation is not an absolute for me it becomes a great concern when it seems to be lacking entirely Calabe1992 says "I've never been heavy into article/content creation and it's really not a big goal" a concerning comment in terms of how he would operate as an admin While I'm not one to require a GA or FA to get the mop you should at least have some experience in the research writing and revising process The fact that he doesn't see that as important makes it very unclear how he would interact with other editors in intense disputes where he may have to make a discretionary decision Yes he has some minimal article creation and some reverts on a few particular favorite articles but the lack of focus in this area in literally any degree does not make me feel comfortable supporting Essentially without involvement in a content-creation process I have little direct evidence of how the user collaborates with others For that reason I will oppose 
7213,2213,-1,1,1,0,0,2,0,0,0,3,0,0,0,1,0,1,0,Support His prior record speaks for itself Welcome back! 
6739,8005,1,2,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,especially for talk page responses to questions and response to mistakes on 
2700,101,1,9,0,0,0,4,0,2,1,0,0,0,0,0,1,0,0,Trusupport I've witnessed this user's excellent work for a long time Time for him to keep it up with the help of the admin tools 
2490,5719,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,with moral support as well per comments above Attitude-wise I'm right behind you Develop a habit of using edit summaries and get a few months' practice working on deletion discussions and the like and I'd happily support 
3553,5160,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,I don't think I can say anything good about her that hasn't been said already 
6232,4792,-1,4,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,sorry you really need experience here before you can play a role in enforcing policy 
60,2338,1,11,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,excellent candidate 
8350,3696,-1,1,1,1,0,12,0,8,1,7,0,0,3,8,1,3,0,Sean Black put it well and answers to questions don't convince 
1000,327,-1,4,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,Yes I'm meant to be retired but reading crap like Dennis Brown's reply to Malleus makes me angry In the circumstances of an RFA the ignorance of a candidate is just as bad as malice or deception Administrators like first year tertiary students should know what is right and wrong in this area because we expect administrators to be able to act when circumstances demand The problems that infected DYK for so long were precisely due to ignorant and ineffective administrators We don't just want our admins to be 'good people' we need admins with a basic level of competence in applying core project matters Detecting improper writing is a core as things get on that front I'm sure QuiteUnusual will be able to attain that competence quite quickly after this RFA but obviously not there yet sorry On that note I'd endorse what Reaper Eternal says above start writing in summary style 
3373,6238,1,8,3,0,0,2,0,0,0,1,0,1,1,3,0,0,0,Good-Editor 
1398,2207,1,4,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,excellent at DYK good sense of humor does content work listed at 
5583,5903,1,3,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,I could swear I saw you delete something -
